CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
10420937,Control,Y,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jul-12,,,,,,,
10422967,Network,N,NETDPRPPE,,,,64,48.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,NONE,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,18-Feb-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10422975,Network,N,,,,NETLSA,100,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,MED,HI,Ducted,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,18-Feb-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10423035,Control,Y,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,18-Feb-12,,,,,,,
10424877,Control,Y,,,,,21,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Oct-11,,,,,,,
10424921,Network,N,,,,,53,,Domestic,1,1,0,0,0,Not a Customer,6,Mild temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,28-Jun-12,,,,,,,
10424925,Control,Y,,,,,17,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Jul-12,,,,,,,
10431715,Network,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Feb-12,,,,,,,
10433017,Network,N,,,,,17,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jul-12,,,,,,,
10440207,Network,N,,NETPOR,,,100,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,HI,,2.0,3.0,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,10-Feb-12,,12-Jun-13,,,12-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10440213,Network,N,,,,NETLSA,100,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,MED,HI,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,5-May-12,,12-Dec-12,,,12-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
10440247,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Mar-12,,,,,,,
10440251,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-May-12,,,,,,,
10440263,Network,N,,NETPOR,,,64,62.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,NONE,HI,,1.0,2.0,N,Y,Y,Y,N,Y,N,N,N,N,Y,5-May-12,,12-Jun-13,,,12-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10440297,Control,Y,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Jul-12,,,,,,,
10440635,Network,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Feb-12,,,,,,,
10444045,Network,N,,NETPOR,,,64,62.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,NONE,HI,Other,1.0,1.0,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,17-Jul-12,,31-Jul-13,,,31-Jul-13,28-Feb-14,OPTOUTNETWKCLOSE
10444055,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Feb-12,,,,,,,
10444061,Control,Y,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-Feb-12,,,,,,,
10444067,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Mar-12,,,,,,,
10444199,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Feb-12,,,,,,,
10444245,Network,N,,NETPOR,,,64,62.0,Domestic,1,1,0,0,1,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,NONE,HI,SplitSystem,1.0,2.0,N,Y,Y,Y,N,Y,N,Y,N,N,Y,16-Jul-12,,13-Jun-13,,,13-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10444269,Network,N,,NETPOR,,,64,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,MED,MED,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,16-Jul-12,,23-Jul-13,,,23-Jul-13,28-Feb-14,OPTOUTNETWKCLOSE
10444387,Network,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Mar-12,,,,,,,
10444395,Network,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Mar-12,,,,,,,
10444433,Network,N,,NETPOR,,,100,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,NONE,HI,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,26-Jul-12,,13-Jun-13,,,13-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10444607,Control,Y,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jul-12,,,,,,,
10444615,Network,N,,NETPOR,,,98,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,HI,Ducted,2.0,1.0,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,2-Apr-12,,12-Jun-13,,,12-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10444627,Network,N,NETDPRPPE,,,,98,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,HI,Ducted,2.0,4.0,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,5-Apr-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10447781,Control,Y,,,,,3,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-May-12,,,,,,,
10447791,Network,N,,NETPOR,,,39,65.0,Domestic,1,0,0,0,0,Trial Closed,6,Mild temperate,NotUnit,MED,MED,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,16-Mar-12,,4-Jun-13,,,4-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10447801,Network,N,NETDPRPPE,,,,39,37.0,Domestic,1,0,0,0,0,Trial Closed,6,Mild temperate,NotUnit,MED,MED,SeparateHouse,NONE,HI,SplitSystem,2.0,0.0,N,N,Y,N,Y,N,N,Y,N,N,Y,23-May-12,,28-Nov-12,,,28-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10453499,Control,Y,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Apr-12,,,,,,,
10463487,Network,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Mar-12,,,,,,,
10463507,Network,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Mar-12,,,,,,,
10467645,Network,N,,,,,64,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Aug-12,,,,,,,
10467663,Network,N,,NETPOR,,,64,52.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,NONE,HI,,1.0,4.0,N,Y,Y,Y,N,Y,N,N,N,N,Y,14-May-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
10467665,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Aug-12,,,,,,,
10467675,Network,N,,NETPOR,,,100,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,MED,Ducted,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,30-Apr-12,,22-Oct-12,,,22-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
10467697,Network,N,NETDPRPPE,,,,64,64.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,LOW,MED,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,7-May-12,,13-Nov-12,,,13-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10467717,Network,N,,NETPOR,,,28,24.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,HI,,1.0,0.0,N,Y,Y,N,N,N,Y,N,N,N,N,11-May-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10467719,Network,N,,,,NETLSA,100,96.0,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,NONE,HI,,1.0,0.0,N,Y,N,N,N,N,Y,N,N,N,Y,27-Apr-12,,23-Oct-12,,,23-Oct-12,6-Dec-12,OptOutExit
10467721,Network,N,,NETPOR,,,100,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,HI,HI,,2.0,0.0,N,Y,Y,N,Y,Y,Y,N,N,N,N,20-Apr-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10467727,Network,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Apr-12,,,,,,,
10467737,Network,N,,NETPOR,,,28,24.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,HI,Ducted,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,11-May-12,,26-Jul-13,,,26-Jul-13,28-Feb-14,OPTOUTNETWKCLOSE
10467751,Network,N,,NETPOR,,,28,24.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,N,11-May-12,,23-Oct-12,,,23-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
10467793,Network,N,,,,,64,60.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,MED,HI,Ducted,1.0,0.0,N,N,Y,N,N,Y,N,Y,N,N,N,17-Mar-12,,,,,,,
10467795,Network,N,,NETPOR,NETSIHD,,28,28.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,LOW,HI,SplitSystem,1.0,2.0,N,Y,Y,Y,Y,Y,N,Y,N,N,N,21-May-12,,23-Nov-12,,,23-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10467801,Network,N,,,,,64,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,21-May-12,,,,,,,
10467803,Network,N,NETDPRPPE,,,,28,24.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,NONE,SplitSystem,1.0,1.0,N,Y,Y,Y,N,Y,N,Y,N,N,Y,28-May-12,,24-Nov-12,,,24-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10467817,Network,N,NETDPRPPE,,,,64,64.0,Domestic,2,2,1,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,LOW,MED,Ducted,1.0,1.0,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,6-Aug-12,,22-Oct-12,,,22-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
10467839,Network,N,,NETPOR,,,100,100.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,MED,SplitSystem,1.0,1.0,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,6-Aug-12,,22-Oct-12,,,22-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
10467849,Network,N,NETDPRPPE,,,,64,62.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,MED,MED,SplitSystem,1.0,2.0,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,8-Jun-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10467851,Network,N,,NETPOR,,,28,24.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,MED,MED,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,Y,31-Jul-12,,25-Jul-13,,,25-Jul-13,28-Feb-14,OPTOUTNETWKCLOSE
10467867,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Aug-12,,,,,,,
10469121,Network,N,,NETPOR,NETSIHD,,28,24.0,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,MED,HI,,1.0,1.0,N,Y,Y,Y,N,N,N,N,N,N,N,8-May-12,,8-Jan-13,,,8-Jan-13,15-Aug-13,OptOutExit
10469131,Control,Y,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Jul-12,,,,,,,
10469197,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Mar-12,,,,,,,
10469265,Network,N,,,,NETLSA,100,96.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,MED,MED,Ducted,2.0,0.0,N,Y,Y,N,N,Y,Y,Y,N,N,Y,4-Jul-12,,12-Dec-12,,,12-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
10469307,Control,Y,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Jul-12,,,,,,,
10469407,Network,N,,NETPOR,,,100,96.0,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,HI,,1.0,1.0,N,Y,Y,Y,N,N,Y,N,N,N,Y,19-Mar-12,,12-Dec-12,,,12-Dec-12,13-Dec-12,OptOutExit
10469421,Network,N,NETDPRPPE,,,,64,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,9-Aug-12,,26-Nov-12,,,26-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10476059,Network,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Apr-12,,,,,,,
10476071,Network,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Feb-12,,,,,,,
10476119,Network,N,,,,,70,64.0,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,MED,SemiDetached,LOW,HI,,1.0,0.0,N,Y,Y,N,Y,Y,N,N,N,N,Y,30-Mar-12,,,,,,,
10476155,Network,N,,NETPOR,,,100,100.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,HI,HI,,1.0,1.0,N,Y,Y,Y,Y,Y,N,N,N,N,Y,21-Jul-12,,11-Jun-13,,,11-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10476373,Network,N,,NETPOR,,,100,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,HI,Ducted,2.0,4.0,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,24-Mar-12,,11-Jun-13,,,11-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10493725,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493731,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493743,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493747,Network,N,,,,,68,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493753,Network,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493765,Network,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493771,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493777,Network,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493789,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493807,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493815,Control,Y,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493821,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493827,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10493833,Network,N,NETDPRPPE,,,,32,30.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,MED,LOW,Unit,LOW,LOW,,1.0,0.0,N,Y,Y,N,Y,N,N,N,N,N,Y,27-Jun-12,,20-Nov-12,,,20-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10493845,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jun-12,,,,,,,
10501493,Network,N,,,,,98,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12-Apr-12,,,,,,,
10501537,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Jun-12,,,,,,,
10501541,Network,N,,NETPOR,,,100,96.0,Domestic,1,1,1,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,HI,MED,Ducted,2.0,0.0,Y,Y,N,N,N,N,Y,Y,N,N,Y,14-Jul-12,,10-Nov-12,,,10-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10501543,Network,N,,NETPOR,,,28,24.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,10-Aug-12,,12-Nov-12,,,12-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10501553,Network,N,,NETPOR,,,100,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,NONE,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,20-Jun-12,,26-Oct-12,,,26-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
10501601,Network,N,NETDPRPPE,,,,64,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,MED,MED,SplitSystem,1.0,0.0,N,Y,Y,N,N,Y,N,Y,N,N,Y,7-Mar-12,,27-Nov-12,,,27-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10501623,Network,N,,NETPOR,,,100,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,MED,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,2-Jun-12,,3-Nov-12,,,3-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10503377,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Jul-12,,,,,,,
10504087,Network,N,,NETPOR,,,98,96.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SemiDetached,LOW,HI,,1.0,0.0,N,Y,Y,N,N,Y,N,N,N,N,Y,30-Mar-12,,4-Jun-13,,,4-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
10504093,Network,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Mar-12,,,,,,,
10508023,Network,N,NETDPRPPE,,,,28,26.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,26-May-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
10508029,Network,N,,NETPOR,,,100,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,MED,HI,Ducted,1.0,1.0,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,19-Jul-12,,12-Jun-13,,,12-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
